"","venn_group","gene","comparison","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cell_type","Regulation"
"2074","CA1","Dnm2","24hrvs1hr_PTZ",1.75463201109423e-09,0.687857604446957,0.366,0.272,4.11338382360821e-05,"ExcitatoryNeuronsCA1","Up"
"2075","CA1","Dvl1","24hrvs1hr_PTZ",1.79098272261363e-09,0.652754083177771,0.396,0.309,4.19860079662313e-05,"ExcitatoryNeuronsCA1","Up"
"2076","CA1","Bend6","24hrvs1hr_PTZ",1.8118249447496e-09,0.68982644134644,0.323,0.227,4.24746121797648e-05,"ExcitatoryNeuronsCA1","Up"
"2077","CA1","Chrd","24hrvs1hr_PTZ",2.07316469771271e-09,-0.756388251649105,0.164,0.271,4.8601200008479e-05,"ExcitatoryNeuronsCA1","Down"
"2078","CA1","Bcl9","24hrvs1hr_PTZ",2.35889390917248e-09,0.625383877247781,0.414,0.322,5.52995499127304e-05,"ExcitatoryNeuronsCA1","Up"
"2079","CA1","Arhgef1","24hrvs1hr_PTZ",2.4038611514322e-09,0.856272782979342,0.268,0.18,5.63537169730251e-05,"ExcitatoryNeuronsCA1","Up"
"2080","CA1","Fus","24hrvs1hr_PTZ",2.70135628243063e-09,0.42625676051952,0.604,0.537,6.33278953290212e-05,"ExcitatoryNeuronsCA1","Up"
"2081","CA1","Gpm6b","24hrvs1hr_PTZ",2.73835520486036e-09,-0.270052900150343,0.66,0.777,6.41952610675414e-05,"ExcitatoryNeuronsCA1","Down"
"2082","CA1","Pnisr","24hrvs1hr_PTZ",2.81980431510994e-09,0.394537444468241,0.664,0.621,6.61046725591222e-05,"ExcitatoryNeuronsCA1","Up"
"2083","CA1","Ncbp1","24hrvs1hr_PTZ",3.46328726952282e-09,-0.667446343135044,0.185,0.292,8.11898434594235e-05,"ExcitatoryNeuronsCA1","Down"
"2084","CA1","Actr2","24hrvs1hr_PTZ",4.40507828173231e-09,-0.558469296169659,0.321,0.44,0.00010326825015865,"ExcitatoryNeuronsCA1","Down"
"2085","CA1","Wwc1","24hrvs1hr_PTZ",4.73590250253361e-09,0.536590338113611,0.432,0.341,0.00011102376236689,"ExcitatoryNeuronsCA1","Up"
"2086","CA1","Arpc1a","24hrvs1hr_PTZ",4.99889315129871e-09,-0.632360243109417,0.167,0.273,0.00011718905214589,"ExcitatoryNeuronsCA1","Down"
"2087","CA1","Tcf20","24hrvs1hr_PTZ",5.11476555349988e-09,0.331028141471247,0.747,0.691,0.00011990544887069,"ExcitatoryNeuronsCA1","Up"
"2088","CA1","Agap3","24hrvs1hr_PTZ",5.2874892197481e-09,0.709398083972122,0.318,0.228,0.00012395460977855,"ExcitatoryNeuronsCA1","Up"
"2089","CA1","Arpc5","24hrvs1hr_PTZ",5.51465284919829e-09,-0.574812432863362,0.203,0.317,0.00012928000674375,"ExcitatoryNeuronsCA1","Down"
"2090","CA1","A230006K03Rik","24hrvs1hr_PTZ",5.57652671777098e-09,-0.2798748790189,0.755,0.851,0.0001307305158447,"ExcitatoryNeuronsCA1","Down"
"2091","CA1","Shank1","24hrvs1hr_PTZ",5.82972666344745e-09,0.477781463837898,0.536,0.476,0.00013666628217119,"ExcitatoryNeuronsCA1","Up"
"2092","CA1","Epb41l4a","24hrvs1hr_PTZ",6.13732417706477e-09,0.408868487156697,0.458,0.341,0.00014387729068292,"ExcitatoryNeuronsCA1","Up"
"2093","CA1","Vgll4","24hrvs1hr_PTZ",6.92406034307735e-09,0.731708766374046,0.276,0.186,0.00016232074662276,"ExcitatoryNeuronsCA1","Up"
"2094","CA1","Tmem181a","24hrvs1hr_PTZ",7.27527023292818e-09,0.564812557378834,0.444,0.355,0.00017055416007053,"ExcitatoryNeuronsCA1","Up"
"2095","CA1","Ptprt","24hrvs1hr_PTZ",8.04400790575169e-09,-0.951144772816491,0.231,0.331,0.00018857567733453,"ExcitatoryNeuronsCA1","Down"
"2096","CA1","Bex2","24hrvs1hr_PTZ",9.04267502306771e-09,-0.591095929323223,0.151,0.25,0.00021198743056577,"ExcitatoryNeuronsCA1","Down"
"2097","CA1","Atp6v1h","24hrvs1hr_PTZ",9.30523557557394e-09,-0.436607139996249,0.385,0.501,0.00021814263759818,"ExcitatoryNeuronsCA1","Down"
"2098","CA1","Agbl4","24hrvs1hr_PTZ",1.02627102354342e-08,-0.308944842888438,0.663,0.762,0.00024058871604928,"ExcitatoryNeuronsCA1","Down"
"2099","CA1","Megf9","24hrvs1hr_PTZ",1.08293445907582e-08,-0.507032139257311,0.392,0.516,0.00025387232524114,"ExcitatoryNeuronsCA1","Down"
"2100","CA1","Lrch3","24hrvs1hr_PTZ",1.2735250416594e-08,0.562355497850435,0.366,0.273,0.00029855247551621,"ExcitatoryNeuronsCA1","Up"
"2101","CA1","C530008M17Rik","24hrvs1hr_PTZ",1.3719604170259e-08,0.328670416330623,0.715,0.667,0.00032162868056338,"ExcitatoryNeuronsCA1","Up"
"2102","CA1","Snx25","24hrvs1hr_PTZ",1.40934295000769e-08,-0.499658338585414,0.273,0.389,0.0003303922677703,"ExcitatoryNeuronsCA1","Down"
"2103","CA1","Rock1","24hrvs1hr_PTZ",1.43899769003277e-08,0.378229678528937,0.615,0.55,0.00033734422847438,"ExcitatoryNeuronsCA1","Up"
"2104","CA1","Frmd5","24hrvs1hr_PTZ",1.50060029838805e-08,0.42780730440299,0.585,0.493,0.00035178572795111,"ExcitatoryNeuronsCA1","Up"
"2105","CA1","Atp5a1","24hrvs1hr_PTZ",1.60645388146995e-08,-0.468754623491208,0.292,0.409,0.000376600983433,"ExcitatoryNeuronsCA1","Down"
"2106","CA1","Dip2c","24hrvs1hr_PTZ",1.62715698518502e-08,-0.192107962275863,0.943,0.973,0.00038145441203692,"ExcitatoryNeuronsCA1","Down"
"2107","CA1","Grm8","24hrvs1hr_PTZ",1.67843046287371e-08,-1.12068642835878,0.214,0.305,0.00039347445341148,"ExcitatoryNeuronsCA1","Down"
"2108","CA1","Nrxn2","24hrvs1hr_PTZ",1.73166670778961e-08,0.497617159212985,0.503,0.423,0.00040595462630711,"ExcitatoryNeuronsCA1","Up"
"2109","CA1","Tfdp2","24hrvs1hr_PTZ",1.79986285863817e-08,-1.06153633784939,0.229,0.319,0.00042194184995054,"ExcitatoryNeuronsCA1","Down"
"2110","CA1","Gm11906","24hrvs1hr_PTZ",1.82887473908908e-08,0.560931482558784,0.436,0.355,0.00042874310508465,"ExcitatoryNeuronsCA1","Up"
"2111","CA1","Ywhab","24hrvs1hr_PTZ",1.8293174972817e-08,-0.443223090481179,0.251,0.371,0.00042884690088774,"ExcitatoryNeuronsCA1","Down"
"2112","CA1","Sgcd","24hrvs1hr_PTZ",1.84426559398377e-08,-0.183838513850896,0.356,0.495,0.00043235118319761,"ExcitatoryNeuronsCA1","Down"
"2113","CA1","Thoc1","24hrvs1hr_PTZ",1.85525089236649e-08,0.466124975475918,0.5,0.415,0.00043492646669747,"ExcitatoryNeuronsCA1","Up"
"2114","CA1","Rnf115","24hrvs1hr_PTZ",2.24298825106803e-08,-0.639485071946744,0.213,0.317,0.00052582373569787,"ExcitatoryNeuronsCA1","Down"
"2115","CA1","Chd2","24hrvs1hr_PTZ",2.30393871936619e-08,0.432351961767307,0.58,0.511,0.00054011235398101,"ExcitatoryNeuronsCA1","Up"
"2116","CA1","Lars2","24hrvs1hr_PTZ",2.35062935321643e-08,-0.525436520208577,0.3,0.417,0.00055105803927452,"ExcitatoryNeuronsCA1","Down"
"2117","CA1","Aplp2","24hrvs1hr_PTZ",2.51343839185745e-08,-0.446116504927804,0.234,0.35,0.00058922536220314,"ExcitatoryNeuronsCA1","Down"
"2118","CA1","Etl4","24hrvs1hr_PTZ",2.62979256688672e-08,-0.665737186450595,0.356,0.446,0.00061650227145525,"ExcitatoryNeuronsCA1","Down"
"2119","CA1","Phactr3","24hrvs1hr_PTZ",2.75125992606195e-08,0.486006993030892,0.467,0.382,0.0006449778644667,"ExcitatoryNeuronsCA1","Up"
"2120","CA1","Rnf25","24hrvs1hr_PTZ",3.32223643283814e-08,0.687634220081751,0.277,0.196,0.00077883188695024,"ExcitatoryNeuronsCA1","Up"
"2121","CA1","Map4k3","24hrvs1hr_PTZ",3.33083197739175e-08,-0.501647314261879,0.423,0.531,0.00078084694045994,"ExcitatoryNeuronsCA1","Down"
"2122","CA1","Slc16a7","24hrvs1hr_PTZ",3.41863190536522e-08,0.484184016119127,0.519,0.439,0.00080142987757476,"ExcitatoryNeuronsCA1","Up"
"2123","CA1","Mb21d2","24hrvs1hr_PTZ",3.55435240010982e-08,0.614982022621645,0.3,0.211,0.00083324683315774,"ExcitatoryNeuronsCA1","Up"
"2124","CA1","Rheb","24hrvs1hr_PTZ",3.87127932512222e-08,-0.62939524065936,0.181,0.278,0.0009075440121884,"ExcitatoryNeuronsCA1","Down"
"2125","CA1","Pak3","24hrvs1hr_PTZ",4.13326143119183e-08,-0.282294704785399,0.725,0.817,0.0009689604773143,"ExcitatoryNeuronsCA1","Down"
"2126","CA1","Tnpo3","24hrvs1hr_PTZ",4.54667807887554e-08,-0.529414060939529,0.287,0.402,0.00106587774203079,"ExcitatoryNeuronsCA1","Down"
"2127","CA1","Psd3","24hrvs1hr_PTZ",4.66569578598152e-08,-0.353657038728519,0.66,0.753,0.00109377906310765,"ExcitatoryNeuronsCA1","Down"
"2128","CA1","Wapl","24hrvs1hr_PTZ",4.75512886641915e-08,-0.527469766502142,0.291,0.404,0.00111474486015464,"ExcitatoryNeuronsCA1","Down"
"2129","CA1","Mmp16","24hrvs1hr_PTZ",5.10007729743144e-08,0.250689023957213,0.845,0.804,0.00119561112083685,"ExcitatoryNeuronsCA1","Up"
"2130","CA1","Reep1","24hrvs1hr_PTZ",5.27921392984118e-08,0.46197189060354,0.589,0.514,0.00123760612157267,"ExcitatoryNeuronsCA1","Up"
"2131","CA1","Cenpc1","24hrvs1hr_PTZ",5.34235304884952e-08,0.580301171493152,0.363,0.273,0.00125240782524179,"ExcitatoryNeuronsCA1","Up"
"2132","CA1","Dgkb","24hrvs1hr_PTZ",5.91908634876118e-08,-0.368121304232903,0.669,0.737,0.00138761141274008,"ExcitatoryNeuronsCA1","Down"
"2133","CA1","Rasgef1b","24hrvs1hr_PTZ",5.95468447912919e-08,0.367182166639612,0.638,0.552,0.00139595668244226,"ExcitatoryNeuronsCA1","Up"
"2134","CA1","Kif5a","24hrvs1hr_PTZ",6.54466155208471e-08,0.432576300487168,0.52,0.44,0.00153426500765522,"ExcitatoryNeuronsCA1","Up"
"2135","CA1","Dido1","24hrvs1hr_PTZ",6.96509959628792e-08,-0.634683300087197,0.187,0.287,0.00163282829835778,"ExcitatoryNeuronsCA1","Down"
"2136","CA1","Farp1","24hrvs1hr_PTZ",9.38570218511498e-08,0.362377857747236,0.588,0.506,0.0022002901632565,"ExcitatoryNeuronsCA1","Up"
"2137","CA1","Zfp608","24hrvs1hr_PTZ",9.55698354425103e-08,0.325035957412649,0.658,0.587,0.00224044365227877,"ExcitatoryNeuronsCA1","Up"
"2138","CA1","Tmcc1","24hrvs1hr_PTZ",9.55955827935684e-08,0.323119356124111,0.702,0.651,0.00224104724742962,"ExcitatoryNeuronsCA1","Up"
"2139","CA1","Scaper","24hrvs1hr_PTZ",1.0344753981332e-07,-0.334550451625221,0.541,0.643,0.00242512067584366,"ExcitatoryNeuronsCA1","Down"
"2140","CA1","Hnrnpk","24hrvs1hr_PTZ",1.06264793139535e-07,-0.43062416119138,0.382,0.513,0.00249116554557013,"ExcitatoryNeuronsCA1","Down"
"2141","CA1","Pebp1","24hrvs1hr_PTZ",1.06530651198575e-07,-0.578170255553398,0.169,0.267,0.0024973980560482,"ExcitatoryNeuronsCA1","Down"
"2142","CA1","Sf3b1","24hrvs1hr_PTZ",1.18937770497474e-07,-0.302806113553584,0.476,0.613,0.00278825815377229,"ExcitatoryNeuronsCA1","Down"
"2143","CA1","Atf7","24hrvs1hr_PTZ",1.35223120420131e-07,0.504091043575063,0.39,0.311,0.00317003561200912,"ExcitatoryNeuronsCA1","Up"
"2144","CA1","Rock2","24hrvs1hr_PTZ",1.39285259227642e-07,-0.371116802457795,0.498,0.611,0.00326526433207361,"ExcitatoryNeuronsCA1","Down"
"2145","CA1","Cntn4","24hrvs1hr_PTZ",1.39730709410937e-07,0.337636532308172,0.792,0.789,0.00327570702072059,"ExcitatoryNeuronsCA1","Up"
"2146","CA1","Celf2","24hrvs1hr_PTZ",1.41775276018543e-07,0.0798573373454756,1,1,0.0033236377957027,"ExcitatoryNeuronsCA1","Up"
"2147","CA1","Peli1","24hrvs1hr_PTZ",1.60997067103963e-07,-0.469731018957887,0.43,0.542,0.0037742542441182,"ExcitatoryNeuronsCA1","Down"
"2148","CA1","Rpl27a","24hrvs1hr_PTZ",1.62639650994204e-07,-0.516609418716549,0.188,0.29,0.00381276133825713,"ExcitatoryNeuronsCA1","Down"
"2149","CA1","Syn2","24hrvs1hr_PTZ",1.63762051707266e-07,0.235888867182469,0.812,0.762,0.00383907377817343,"ExcitatoryNeuronsCA1","Up"
"2150","CA1","Slc6a17","24hrvs1hr_PTZ",1.66986869129475e-07,-0.558535543415119,0.203,0.301,0.00391467317300228,"ExcitatoryNeuronsCA1","Down"
"2151","CA1","Macrod2","24hrvs1hr_PTZ",1.76214314919191e-07,0.168570053937709,1,0.998,0.0041309921846506,"ExcitatoryNeuronsCA1","Up"
"2152","CA1","9630014M24Rik","24hrvs1hr_PTZ",1.78352200029466e-07,0.635392974585254,0.288,0.204,0.00418111062529078,"ExcitatoryNeuronsCA1","Up"
"2153","CA1","Samd5","24hrvs1hr_PTZ",1.98885097977497e-07,0.370884020336418,0.693,0.655,0.00466246335188646,"ExcitatoryNeuronsCA1","Up"
"2154","CA1","Cdk13","24hrvs1hr_PTZ",2.12502740173442e-07,-0.296835255513531,0.547,0.662,0.004981701737886,"ExcitatoryNeuronsCA1","Down"
"2155","CA1","G3bp2","24hrvs1hr_PTZ",2.14033233879857e-07,-0.436264596940346,0.255,0.365,0.0050175811018455,"ExcitatoryNeuronsCA1","Down"
"2156","CA1","Gmds","24hrvs1hr_PTZ",2.42210137254504e-07,-0.37098189340436,0.568,0.656,0.00567813224765734,"ExcitatoryNeuronsCA1","Down"
"2157","CA1","Sfswap","24hrvs1hr_PTZ",2.43931708313158e-07,0.440414677591339,0.458,0.384,0.00571849103798536,"ExcitatoryNeuronsCA1","Up"
"2158","CA1","Galnt9","24hrvs1hr_PTZ",2.46028367800478e-07,-0.575093695764002,0.215,0.313,0.00576764302634661,"ExcitatoryNeuronsCA1","Down"
"2159","CA1","Sorcs3","24hrvs1hr_PTZ",2.50702261459007e-07,0.252249868192549,0.783,0.738,0.0058772131153835,"ExcitatoryNeuronsCA1","Up"
"2160","CA1","0610010F05Rik","24hrvs1hr_PTZ",2.59815048559383e-07,0.401753607124928,0.507,0.434,0.00609084418337762,"ExcitatoryNeuronsCA1","Up"
"2161","CA1","Dtnbp1","24hrvs1hr_PTZ",2.74962813497478e-07,0.479081415474416,0.423,0.345,0.00644595323682137,"ExcitatoryNeuronsCA1","Up"
"2162","CA1","Sdha","24hrvs1hr_PTZ",2.82955431131311e-07,-0.493537519939992,0.172,0.273,0.00663332417201133,"ExcitatoryNeuronsCA1","Down"
"2163","CA1","St8sia3","24hrvs1hr_PTZ",2.9898587294534e-07,-0.641980450822389,0.163,0.258,0.0070091258194576,"ExcitatoryNeuronsCA1","Down"
"2164","CA1","Zfp91","24hrvs1hr_PTZ",3.10380736416568e-07,-0.57157159346293,0.179,0.27,0.00727625560381361,"ExcitatoryNeuronsCA1","Down"
"2165","CA1","Morf4l2","24hrvs1hr_PTZ",3.36850258232509e-07,-0.507424506510234,0.201,0.297,0.00789678060374471,"ExcitatoryNeuronsCA1","Down"
"2166","CA1","Bcl11b","24hrvs1hr_PTZ",3.47075644813097e-07,0.329266474491742,0.693,0.645,0.00813649434135343,"ExcitatoryNeuronsCA1","Up"
"2167","CA1","Vps9d1","24hrvs1hr_PTZ",3.6154400719044e-07,0.722256281830094,0.253,0.178,0.00847567616056549,"ExcitatoryNeuronsCA1","Up"
"2168","CA1","Cyth3","24hrvs1hr_PTZ",3.68338152404066e-07,0.500024851665058,0.422,0.335,0.00863495130680851,"ExcitatoryNeuronsCA1","Up"
"2169","CA1","Rabgap1l","24hrvs1hr_PTZ",3.76279963317825e-07,-0.275431464777341,0.748,0.832,0.00882113118005978,"ExcitatoryNeuronsCA1","Down"
"2170","CA1","Fmnl2","24hrvs1hr_PTZ",3.95804758232443e-07,0.35423681339351,0.653,0.578,0.00927885094724317,"ExcitatoryNeuronsCA1","Up"
"2171","CA1","Fam193a","24hrvs1hr_PTZ",3.97261854298057e-07,0.414493406239767,0.542,0.476,0.00931300965030935,"ExcitatoryNeuronsCA1","Up"
"2172","CA1","Gnao1","24hrvs1hr_PTZ",4.06466164100723e-07,0.293321525485917,0.694,0.642,0.00952878628501324,"ExcitatoryNeuronsCA1","Up"
"2173","CA1","Vamp2","24hrvs1hr_PTZ",4.16392526053422e-07,-0.68332935522658,0.169,0.255,0.00976148998827036,"ExcitatoryNeuronsCA1","Down"
"2174","CA1","Osbpl10","24hrvs1hr_PTZ",4.65282072883042e-07,0.583962104972919,0.338,0.262,0.0109076076345971,"ExcitatoryNeuronsCA1","Up"
"2175","CA1","Iqsec2","24hrvs1hr_PTZ",4.97060268453252e-07,0.424182981567564,0.48,0.404,0.0116525838733496,"ExcitatoryNeuronsCA1","Up"
"2176","CA1","Pcyt2","24hrvs1hr_PTZ",5.17301139072427e-07,0.678711160199286,0.31,0.233,0.0121270906032749,"ExcitatoryNeuronsCA1","Up"
"2177","CA1","Dlgap2","24hrvs1hr_PTZ",5.29038897146821e-07,0.160891927923639,0.977,0.945,0.0124022588658129,"ExcitatoryNeuronsCA1","Up"
"2178","CA1","Ski","24hrvs1hr_PTZ",5.39687524054484e-07,0.481124364442378,0.4,0.324,0.0126518946264093,"ExcitatoryNeuronsCA1","Up"
"2179","CA1","Sept7","24hrvs1hr_PTZ",5.46772251134278e-07,-0.436644729844693,0.407,0.516,0.0128179818833409,"ExcitatoryNeuronsCA1","Down"
"2180","CA1","Camta2","24hrvs1hr_PTZ",5.62789586369774e-07,-0.570588647975675,0.198,0.29,0.0131934762732666,"ExcitatoryNeuronsCA1","Down"
"2181","CA1","Cd46","24hrvs1hr_PTZ",5.7221370021801e-07,0.532508811407676,0.362,0.288,0.0134144057742108,"ExcitatoryNeuronsCA1","Up"
"2182","CA1","Gm12296","24hrvs1hr_PTZ",5.86404595962168e-07,0.538720181648133,0.412,0.345,0.0137470829431411,"ExcitatoryNeuronsCA1","Up"
"2183","CA1","Gse1","24hrvs1hr_PTZ",5.96130914170646e-07,0.46509036399944,0.452,0.377,0.0139750970209024,"ExcitatoryNeuronsCA1","Up"
"2184","CA1","Eif4g3","24hrvs1hr_PTZ",6.09193547597232e-07,0.30108616870797,0.752,0.722,0.0142813243363219,"ExcitatoryNeuronsCA1","Up"
"2185","CA1","Stum","24hrvs1hr_PTZ",6.23404121910697e-07,-0.640471526007423,0.24,0.327,0.0146144628299525,"ExcitatoryNeuronsCA1","Down"
"2186","CA1","Gsdme","24hrvs1hr_PTZ",6.45556107153767e-07,0.662381618339213,0.282,0.203,0.0151337718200058,"ExcitatoryNeuronsCA1","Up"
"2187","CA1","Eif4g2","24hrvs1hr_PTZ",6.5611069479206e-07,-0.503228040812608,0.295,0.402,0.0153812030180103,"ExcitatoryNeuronsCA1","Down"
"2188","CA1","Noc2l","24hrvs1hr_PTZ",6.71757795338499e-07,0.55632081425096,0.3,0.223,0.0157480179961204,"ExcitatoryNeuronsCA1","Up"
"2189","CA1","Ascc3","24hrvs1hr_PTZ",6.86516457090208e-07,-0.280653201609956,0.634,0.747,0.0160940053035657,"ExcitatoryNeuronsCA1","Down"
"2190","CA1","Gabra2","24hrvs1hr_PTZ",6.9979981673785e-07,-0.225340282237357,0.834,0.896,0.0164054071037854,"ExcitatoryNeuronsCA1","Down"
"2191","CA1","Eef1a1","24hrvs1hr_PTZ",7.23252681026626e-07,-0.304369615041223,0.417,0.539,0.0169552126013072,"ExcitatoryNeuronsCA1","Down"
"2192","CA1","Rapgef4","24hrvs1hr_PTZ",7.24851764298252e-07,0.294975249719809,0.702,0.673,0.0169926999104439,"ExcitatoryNeuronsCA1","Up"
"2193","CA1","Tubb3","24hrvs1hr_PTZ",7.26088616182121e-07,-0.39586109479412,0.436,0.541,0.0170216954291575,"ExcitatoryNeuronsCA1","Down"
"2194","CA1","Fmn1","24hrvs1hr_PTZ",7.26308940011449e-07,-0.582943972242879,0.165,0.25,0.0170268604806884,"ExcitatoryNeuronsCA1","Down"
"2195","CA1","Rgs7bp","24hrvs1hr_PTZ",8.39992170238182e-07,-0.46519898004772,0.462,0.554,0.0196919364468937,"ExcitatoryNeuronsCA1","Down"
"2196","CA1","Lrif1","24hrvs1hr_PTZ",8.43267504291621e-07,-0.606004591494033,0.176,0.263,0.0197687201031085,"ExcitatoryNeuronsCA1","Down"
"2197","CA1","Atp5c1","24hrvs1hr_PTZ",8.54237939536079e-07,-0.410195116887799,0.227,0.331,0.0200259000165443,"ExcitatoryNeuronsCA1","Down"
"2198","CA1","Zfp692","24hrvs1hr_PTZ",8.80749773545286e-07,0.708327436906073,0.272,0.198,0.0206474169412221,"ExcitatoryNeuronsCA1","Up"
"2199","CA1","Tax1bp1","24hrvs1hr_PTZ",9.03504993608508e-07,-0.51803925953621,0.229,0.327,0.0211808675651643,"ExcitatoryNeuronsCA1","Down"
"2200","CA1","Glyr1","24hrvs1hr_PTZ",9.2459180452436e-07,-0.44876491732737,0.231,0.33,0.0216752056734646,"ExcitatoryNeuronsCA1","Down"
"2201","CA1","Bsg","24hrvs1hr_PTZ",9.40948129032948e-07,-0.430185084793585,0.181,0.277,0.0220586469889194,"ExcitatoryNeuronsCA1","Down"
"2202","CA1","Hnrnpa3","24hrvs1hr_PTZ",9.70085636008625e-07,-0.504822218841149,0.212,0.305,0.0227417175649502,"ExcitatoryNeuronsCA1","Down"
"2203","CA1","Pex5l","24hrvs1hr_PTZ",1.03449474322425e-06,-0.2768421937915,0.924,0.926,0.024251660265406,"ExcitatoryNeuronsCA1","Down"
"2204","CA1","Armc9","24hrvs1hr_PTZ",1.05225086489891e-06,0.524505187512483,0.384,0.312,0.024667917025825,"ExcitatoryNeuronsCA1","Up"
"2205","CA1","Camta1","24hrvs1hr_PTZ",1.06204062669304e-06,0.284630964695881,0.778,0.757,0.024897418411565,"ExcitatoryNeuronsCA1","Up"
"2206","CA1","Dtx3","24hrvs1hr_PTZ",1.13116634136436e-06,0.528391385239287,0.395,0.322,0.0265179325406047,"ExcitatoryNeuronsCA1","Up"
"2207","CA1","Lingo1","24hrvs1hr_PTZ",1.13932352433443e-06,-0.349646819997021,0.429,0.538,0.0267091613809719,"ExcitatoryNeuronsCA1","Down"
"2208","CA1","Ppp1r12b","24hrvs1hr_PTZ",1.26023037180794e-06,0.330262058360918,0.645,0.593,0.0295435806062935,"ExcitatoryNeuronsCA1","Up"
"2209","CA1","Pnpla8","24hrvs1hr_PTZ",1.27578718697258e-06,-0.443518408681927,0.268,0.367,0.0299082790241981,"ExcitatoryNeuronsCA1","Down"
"2210","CA1","Ecpas","24hrvs1hr_PTZ",1.27709042204623e-06,-0.216311405773671,0.703,0.819,0.0299388307640298,"ExcitatoryNeuronsCA1","Down"
"2211","CA1","Tox","24hrvs1hr_PTZ",1.29266484644276e-06,-0.740413883000228,0.19,0.27,0.0303039419951576,"ExcitatoryNeuronsCA1","Down"
"2212","CA1","Mcu","24hrvs1hr_PTZ",1.29854830051008e-06,0.410955874405297,0.492,0.419,0.0304418678088579,"ExcitatoryNeuronsCA1","Up"
"2213","CA1","Pfn2","24hrvs1hr_PTZ",1.29995746557134e-06,-0.488138675278384,0.192,0.28,0.030474902865389,"ExcitatoryNeuronsCA1","Down"
"2214","CA1","Slain1","24hrvs1hr_PTZ",1.41708043941193e-06,0.392450119863987,0.443,0.367,0.0332206167411339,"ExcitatoryNeuronsCA1","Up"
"2215","CA1","Fam126a","24hrvs1hr_PTZ",1.46231820308349e-06,0.541128392203422,0.379,0.305,0.0342811256348863,"ExcitatoryNeuronsCA1","Up"
"2216","CA1","Myo18a","24hrvs1hr_PTZ",1.53111956338989e-06,0.491668829776325,0.391,0.327,0.0358940359245493,"ExcitatoryNeuronsCA1","Up"
"2217","CA1","Hspa5","24hrvs1hr_PTZ",1.61977596734891e-06,-0.37056946114817,0.237,0.336,0.0379724080025605,"ExcitatoryNeuronsCA1","Down"
"2218","CA1","Cst3","24hrvs1hr_PTZ",1.62980748243635e-06,-0.575408361511128,0.257,0.355,0.0382075768107553,"ExcitatoryNeuronsCA1","Down"
"2219","CA1","Elavl3","24hrvs1hr_PTZ",1.66197333461291e-06,0.297637441688184,0.66,0.594,0.0389616408833303,"ExcitatoryNeuronsCA1","Up"
"2220","CA1","Ulk2","24hrvs1hr_PTZ",1.85080909476389e-06,0.31093605225169,0.581,0.511,0.0433885176085498,"ExcitatoryNeuronsCA1","Up"
"2221","CA1","Sept11","24hrvs1hr_PTZ",1.86878537643881e-06,0.523936306335716,0.354,0.278,0.043809935579855,"ExcitatoryNeuronsCA1","Up"
"2222","CA1","Tspan3","24hrvs1hr_PTZ",1.87137068652962e-06,-0.331978121706194,0.221,0.321,0.0438705430043139,"ExcitatoryNeuronsCA1","Down"
"2223","CA1","Psap","24hrvs1hr_PTZ",1.97499255382363e-06,-0.338478750434902,0.337,0.446,0.0462997504392873,"ExcitatoryNeuronsCA1","Down"
"2224","CA1","Pabpc1","24hrvs1hr_PTZ",2.07191597273089e-06,0.498235526785748,0.372,0.302,0.0485719261487302,"ExcitatoryNeuronsCA1","Up"
"2225","CA1","Rbm6","24hrvs1hr_PTZ",2.08713519433645e-06,0.286247474386044,0.723,0.717,0.0489287103608294,"ExcitatoryNeuronsCA1","Up"
"2226","Shared","Gm42418","24hrvs1hr_SAL",2.28809814264157e-195,-1.12247914409839,1,1,5.36398847579463e-191,"ExcitatoryNeuronsCA1","Down"
"2227","Shared","Gm42418","24hrvs1hr_SAL",9.43080810273279e-97,-0.950108654319416,1,1,2.21086434352365e-92,"ExcitatoryNeuronsCA3","Down"
"2228","Shared","Gm42418","24hrvs1hr_SAL",1.04455937521697e-24,-0.883583293097431,1,1,2.44876054332115e-20,"ExcitatoryNeuronsImmatureDG","Down"
"2229","Shared","Gm42418","24hrvs1hr_SAL",4.93333676076977e-95,-1.11686453335913,1,1,1.15652213682726e-90,"ExcitatoryNeuronsMatureDG","Down"
"2230","Shared","Tuba1a","24hrvs1hr_SAL",2.89469309267601e-122,-2.03636265567886,0.683,0.902,6.78602901716036e-118,"ExcitatoryNeuronsCA1","Down"
"2231","Shared","Tuba1a","24hrvs1hr_SAL",2.10069106720536e-72,-2.18718437205002,0.565,0.908,4.92465006884952e-68,"ExcitatoryNeuronsCA3","Down"
"2232","Shared","Tuba1a","24hrvs1hr_SAL",1.32262776673701e-16,-1.10399742881004,0.786,0.973,3.10063627356157e-12,"ExcitatoryNeuronsImmatureDG","Down"
"2233","Shared","Tuba1a","24hrvs1hr_SAL",7.46652175569015e-36,-1.36712564972533,0.633,0.857,1.75037669518644e-31,"ExcitatoryNeuronsMatureDG","Down"
"2234","Shared","AY036118","24hrvs1hr_SAL",6.46183658726956e-114,-1.28351287767776,0.859,0.943,1.5148483511536e-109,"ExcitatoryNeuronsCA1","Down"
"2235","Shared","AY036118","24hrvs1hr_SAL",2.7413086193376e-69,-1.28744613421695,0.871,0.962,6.42644979631315e-65,"ExcitatoryNeuronsCA3","Down"
