"","gene","cell_type","24hrvs1hr_PTZ","24hrvs1hr_SAL","PTZvsSAL_1hr","PTZvsSAL_24hr","pattern"
"2286","Cfap54","ExcitatoryNeuronsMatureDG",-0.493395885446267,NA,NA,NA,"Decrease in PTZ"
"2287","Nmnat2","ExcitatoryNeuronsMatureDG",-0.57454952898931,NA,NA,NA,"Decrease in PTZ"
"2288","Akap11","ExcitatoryNeuronsMatureDG",-0.446631993625287,NA,0.509207213767722,NA,"Increase then Baseline"
"2289","Rasgrf2","ExcitatoryNeuronsMatureDG",-0.4604630436575,NA,NA,NA,"Decrease in PTZ"
"2290","Pkm","ExcitatoryNeuronsMatureDG",-0.77306268300227,NA,NA,NA,"Decrease in PTZ"
"2291","Grb14","ExcitatoryNeuronsMatureDG",0.664831974747575,0.552082971546078,NA,NA,"Increase in PTZ"
"2292","Rasa1","ExcitatoryNeuronsMatureDG",0.69273078074595,NA,NA,NA,"Increase in PTZ"
"2293","B230334C09Rik","ExcitatoryNeuronsMatureDG",-0.65001612663401,NA,0.739864109162169,NA,"Increase then Baseline"
"2294","Atp6v0b","ExcitatoryNeuronsMatureDG",0.524163031279966,NA,NA,NA,"Increase in PTZ"
"2295","Il1rapl2","ExcitatoryNeuronsMatureDG",0.749770487220411,NA,NA,NA,"Increase in PTZ"
"2296","Hectd1","ExcitatoryNeuronsMatureDG",-0.614504593694136,NA,NA,NA,"Decrease in PTZ"
"2297","Slc12a5","ExcitatoryNeuronsMatureDG",-0.554401274240807,NA,NA,NA,"Decrease in PTZ"
"2298","Dok6","ExcitatoryNeuronsMatureDG",-0.35339237386767,NA,NA,NA,"Decrease in PTZ"
"2299","Zswim5","ExcitatoryNeuronsMatureDG",0.798127080892494,0.725357792707705,NA,NA,"Increase in PTZ"
"2300","Calm2","ExcitatoryNeuronsMatureDG",-0.448808178594925,NA,NA,NA,"Decrease in PTZ"
"2301","Atp2b2","ExcitatoryNeuronsMatureDG",-0.396033721223774,NA,NA,NA,"Decrease in PTZ"
"2302","Scg5","ExcitatoryNeuronsMatureDG",-0.605078207499764,NA,NA,NA,"Decrease in PTZ"
"2303","Actr3","ExcitatoryNeuronsMatureDG",-0.479533178496709,NA,NA,NA,"Decrease in PTZ"
"2304","Rps14","ExcitatoryNeuronsMatureDG",-0.640888865500545,NA,NA,NA,"Decrease in PTZ"
"2305","Gpatch8","ExcitatoryNeuronsMatureDG",0.526424746074863,NA,NA,NA,"Increase in PTZ"
"2306","Pcdh17","ExcitatoryNeuronsMatureDG",-0.513222322884995,NA,NA,NA,"Decrease in PTZ"
"2307","Wac","ExcitatoryNeuronsMatureDG",-0.466998178445148,NA,NA,NA,"Decrease in PTZ"
"2308","Phf14","ExcitatoryNeuronsMatureDG",0.41528401155987,NA,-0.372538040847701,NA,"Decrease then Baseline"
"2309","Nfia","ExcitatoryNeuronsMatureDG",0.342248024037166,NA,NA,NA,"Increase in PTZ"
"2310","Slc9a9","ExcitatoryNeuronsMatureDG",-0.554430889321305,NA,NA,NA,"Decrease in PTZ"
"2311","Bcas3","ExcitatoryNeuronsMatureDG",-0.385691950924818,NA,NA,NA,"Decrease in PTZ"
"2312","Ccdc88a","ExcitatoryNeuronsMatureDG",0.328362463454539,NA,-0.398842995856461,NA,"Decrease then Baseline"
"2313","Map7","ExcitatoryNeuronsMatureDG",-0.771095785901997,NA,NA,NA,"Decrease in PTZ"
"2314","B3galt1","ExcitatoryNeuronsMatureDG",0.289312864495649,NA,-0.313760280116126,NA,"Decrease then Baseline"
"2315","Nptxr","ExcitatoryNeuronsMatureDG",-0.643802978948076,NA,NA,NA,"Decrease in PTZ"
"2316","Pigk","ExcitatoryNeuronsMatureDG",0.654966350800423,0.369290584667902,NA,NA,"Increase in PTZ"
"2317","Dpysl5","ExcitatoryNeuronsMatureDG",1.11966744881034,NA,NA,NA,"Increase in PTZ"
"2318","Rbm39","ExcitatoryNeuronsMatureDG",-0.296080428296118,-0.400976546089679,NA,NA,"Decrease in PTZ"
"2319","Mdga2","ExcitatoryNeuronsMatureDG",-0.227242188185984,NA,NA,NA,"Decrease in PTZ"
"2320","Myef2","ExcitatoryNeuronsMatureDG",0.551241487261129,NA,NA,NA,"Increase in PTZ"
"2321","Bhlhb9","ExcitatoryNeuronsMatureDG",-0.615211196859468,NA,NA,NA,"Decrease in PTZ"
"2322","Rb1cc1","ExcitatoryNeuronsMatureDG",-0.393825838327762,NA,NA,NA,"Decrease in PTZ"
"2323","Prrt1","ExcitatoryNeuronsMatureDG",0.828770327478219,NA,NA,NA,"Increase in PTZ"
"2324","Ccdc47","ExcitatoryNeuronsMatureDG",-0.716893678170777,NA,NA,NA,"Decrease in PTZ"
"2325","Usp29","ExcitatoryNeuronsMatureDG",0.660567041575779,0.696703204613531,NA,-0.239709027203652,"Late Downregulation"
"2326","Prepl","ExcitatoryNeuronsMatureDG",-0.586916823838052,NA,NA,NA,"Decrease in PTZ"
"2327","Kcnd3","ExcitatoryNeuronsMatureDG",-0.518311300051445,NA,NA,NA,"Decrease in PTZ"
"2328","Dock9","ExcitatoryNeuronsMatureDG",0.43359628259822,NA,NA,NA,"Increase in PTZ"
"2329","Celf4","ExcitatoryNeuronsMatureDG",0.415511854940684,NA,-0.641961263658784,NA,"Decrease then Baseline"
"2330","Sorbs1","ExcitatoryNeuronsMatureDG",0.32473729697248,NA,NA,NA,"Increase in PTZ"
"2331","Cacna1e","ExcitatoryNeuronsMatureDG",-0.2114325535516,-0.412172102439356,NA,NA,"Decrease in PTZ"
"2332","Syn3","ExcitatoryNeuronsMatureDG",0.770924054142742,0.599134455710836,NA,NA,"Increase in PTZ"
"2333","Trim35","ExcitatoryNeuronsMatureDG",-0.554647411898347,NA,NA,NA,"Decrease in PTZ"
"2334","Sort1","ExcitatoryNeuronsMatureDG",-0.528683575906935,NA,0.501522365906427,NA,"Increase then Baseline"
"2335","Slc22a17","ExcitatoryNeuronsMatureDG",-0.321827412283445,NA,NA,NA,"Decrease in PTZ"
"2336","Cdh2","ExcitatoryNeuronsMatureDG",0.333613281190654,NA,-0.380535216881039,NA,"Decrease then Baseline"
"2337","Exoc4","ExcitatoryNeuronsMatureDG",-0.300152122634217,NA,NA,NA,"Decrease in PTZ"
"2338","Exoc6b","ExcitatoryNeuronsMatureDG",0.360878439369283,NA,NA,NA,"Increase in PTZ"
"2339","Uchl3","ExcitatoryNeuronsMatureDG",1.08963278048117,NA,NA,NA,"Increase in PTZ"
"2340","Glrb","ExcitatoryNeuronsMatureDG",-0.566799868822329,NA,0.754740518571254,NA,"Increase then Baseline"
"2341","Mrtfb","ExcitatoryNeuronsMatureDG",-0.322580334677175,NA,0.39266600211117,NA,"Increase then Baseline"
"2342","Pabpc4","ExcitatoryNeuronsMatureDG",0.960140981689831,NA,NA,NA,"Increase in PTZ"
"2343","Ildr2","ExcitatoryNeuronsMatureDG",-0.627240199135694,NA,NA,NA,"Decrease in PTZ"
"2344","Zfp804a","ExcitatoryNeuronsMatureDG",-0.618549830308106,NA,NA,NA,"Decrease in PTZ"
"2345","Apba1","ExcitatoryNeuronsMatureDG",0.806769983219195,0.604797626131221,NA,-0.23048267042878,"Late Downregulation"
"2346","Ywhaz","ExcitatoryNeuronsMatureDG",-0.425453289252983,NA,NA,NA,"Decrease in PTZ"
"2347","Tmx4","ExcitatoryNeuronsMatureDG",-0.617221171630663,NA,NA,NA,"Decrease in PTZ"
"2348","Osbp2","ExcitatoryNeuronsMatureDG",-0.449575898558175,NA,0.509370590045291,NA,"Increase then Baseline"
"2349","Tafa1","ExcitatoryNeuronsMatureDG",-0.456602344276136,-0.343924868601913,NA,NA,"Decrease in PTZ"
"2350","Ptprk","ExcitatoryNeuronsMatureDG",0.268774136137496,NA,NA,NA,"Increase in PTZ"
"2351","Lrfn5","ExcitatoryNeuronsMatureDG",-0.212878389132453,NA,NA,NA,"Decrease in PTZ"
"2352","Frrs1l","ExcitatoryNeuronsMatureDG",-0.521299678640665,NA,0.633967970851088,NA,"Increase then Baseline"
"2353","Tm9sf3","ExcitatoryNeuronsMatureDG",-0.681934941183776,NA,NA,NA,"Decrease in PTZ"
"2354","Rbfox3","ExcitatoryNeuronsMatureDG",0.407350714663048,NA,NA,NA,"Increase in PTZ"
"2355","Nrp2","ExcitatoryNeuronsMatureDG",0.604755696785994,NA,NA,NA,"Increase in PTZ"
"2356","Bsn","ExcitatoryNeuronsMatureDG",-0.5073251592482,NA,NA,NA,"Decrease in PTZ"
"2357","Fndc1","ExcitatoryNeuronsMatureDG",0.919340102829686,0.533595592610646,NA,NA,"Increase in PTZ"
"2358","Rps15","ExcitatoryNeuronsMatureDG",-0.510540944909624,NA,NA,NA,"Decrease in PTZ"
"2359","Ranbp2","ExcitatoryNeuronsMatureDG",-0.463217274375844,NA,NA,NA,"Decrease in PTZ"
"2360","Tenm1","ExcitatoryNeuronsMatureDG",0.312430503675726,NA,NA,NA,"Increase in PTZ"
"2361","Cpsf6","ExcitatoryNeuronsMatureDG",-0.301443643580475,NA,NA,NA,"Decrease in PTZ"
"2362","Pde1a","ExcitatoryNeuronsMatureDG",0.304177838733722,NA,-0.601073408383965,NA,"Decrease then Baseline"
"2363","Cltc","ExcitatoryNeuronsMatureDG",-0.35850717329988,NA,NA,NA,"Decrease in PTZ"
"2364","Ppia","ExcitatoryNeuronsMatureDG",-0.420629303093556,-1.39511576854281,NA,NA,"Decrease in PTZ"
"2365","Srgap2","ExcitatoryNeuronsMatureDG",0.560188997357513,NA,NA,NA,"Increase in PTZ"
"2366","Ablim3","ExcitatoryNeuronsMatureDG",0.725332230289268,0.926350866677946,NA,NA,"Increase in PTZ"
"2367","Synj1","ExcitatoryNeuronsMatureDG",-0.312360074478078,NA,NA,NA,"Decrease in PTZ"
"2368","Gm45159","ExcitatoryNeuronsMatureDG",-0.401103089810561,NA,0.480035295879866,NA,"Increase then Baseline"
"2369","Galnt17","ExcitatoryNeuronsMatureDG",-0.296437996438911,NA,NA,NA,"Decrease in PTZ"
"2370","Ankrd13d","ExcitatoryNeuronsMatureDG",1.0298163310438,NA,NA,NA,"Increase in PTZ"
"2371","Apba2","ExcitatoryNeuronsMatureDG",0.506588450466853,NA,NA,NA,"Increase in PTZ"
"2372","Celf1","ExcitatoryNeuronsMatureDG",-0.3465327345591,NA,NA,NA,"Decrease in PTZ"
"2373","Aagab","ExcitatoryNeuronsMatureDG",-0.61804068580362,NA,NA,NA,"Decrease in PTZ"
"2374","Copg2","ExcitatoryNeuronsMatureDG",-0.57618948757835,NA,NA,NA,"Decrease in PTZ"
"2375","9930021J03Rik","ExcitatoryNeuronsMatureDG",-0.373446669542144,NA,NA,NA,"Decrease in PTZ"
"2376","Dnm3","ExcitatoryNeuronsMatureDG",0.599407791534056,0.360920921701622,NA,NA,"Increase in PTZ"
"2377","Srrm4","ExcitatoryNeuronsMatureDG",0.843384647610288,NA,NA,NA,"Increase in PTZ"
"2378","Snca","ExcitatoryNeuronsMatureDG",0.426174627219227,NA,NA,NA,"Increase in PTZ"
"2379","Spopl","ExcitatoryNeuronsMatureDG",-0.481195676836898,NA,NA,NA,"Decrease in PTZ"
"2380","Myo5a","ExcitatoryNeuronsMatureDG",0.533754864719064,NA,NA,NA,"Increase in PTZ"
"2381","Garnl3","ExcitatoryNeuronsMatureDG",0.741003311800025,0.588642380405101,NA,NA,"Increase in PTZ"
"2382","Cnrip1","ExcitatoryNeuronsMatureDG",-0.546432143076387,NA,NA,-0.580814882451115,"Late Downregulation"
"2383","Hnrnpa2b1","ExcitatoryNeuronsMatureDG",0.464251716485974,NA,-0.573156092099217,NA,"Decrease then Baseline"
"2384","Mir99ahg","ExcitatoryNeuronsMatureDG",0.3856588768614,NA,NA,NA,"Increase in PTZ"
"2385","Frmd4b","ExcitatoryNeuronsMatureDG",0.585477741690901,0.513273953005223,NA,NA,"Increase in PTZ"
"2386","Alcam","ExcitatoryNeuronsMatureDG",0.319047458085391,NA,NA,NA,"Increase in PTZ"
"2387","Atp9b","ExcitatoryNeuronsMatureDG",-0.330519228571641,NA,NA,NA,"Decrease in PTZ"
"2388","Magi1","ExcitatoryNeuronsMatureDG",-0.291074484871518,NA,0.437697961134411,NA,"Increase then Baseline"
"2389","Cyfip2","ExcitatoryNeuronsMatureDG",-0.44901634825559,NA,NA,NA,"Decrease in PTZ"
"2390","Zfp407","ExcitatoryNeuronsMatureDG",-0.38855368252364,NA,NA,NA,"Decrease in PTZ"
"2391","Calm1","ExcitatoryNeuronsMatureDG",-0.32453571119337,NA,NA,NA,"Decrease in PTZ"
"2392","Pias1","ExcitatoryNeuronsMatureDG",-0.462886895372805,NA,NA,NA,"Decrease in PTZ"
"2393","Myt1l","ExcitatoryNeuronsMatureDG",0.287404341175341,NA,NA,NA,"Increase in PTZ"
"2394","Dtna","ExcitatoryNeuronsMatureDG",-0.442828438179512,NA,NA,NA,"Decrease in PTZ"
"2395","Lrrc7","ExcitatoryNeuronsMatureDG",-0.141971004602802,NA,NA,NA,"Decrease in PTZ"
"2396","Caly","ExcitatoryNeuronsMatureDG",-0.367246010790089,NA,NA,NA,"Decrease in PTZ"
"2397","Sorbs2","ExcitatoryNeuronsMatureDG",0.221506765834331,NA,NA,NA,"Increase in PTZ"
"2398","Canx","ExcitatoryNeuronsMatureDG",-0.441327848277944,NA,NA,NA,"Decrease in PTZ"
"2399","Nedd4l","ExcitatoryNeuronsMatureDG",-0.279395359756218,NA,NA,NA,"Decrease in PTZ"
"2400","Ksr1","ExcitatoryNeuronsMatureDG",-0.511636055721155,NA,0.495646612430362,NA,"Increase then Baseline"
"2401","Cdc42se2","ExcitatoryNeuronsMatureDG",-0.449593748144686,NA,NA,NA,"Decrease in PTZ"
"2402","Hnrnpm","ExcitatoryNeuronsMatureDG",-0.433567305977087,NA,NA,NA,"Decrease in PTZ"
"2403","Gsk3b","ExcitatoryNeuronsMatureDG",0.612654308391968,NA,NA,NA,"Increase in PTZ"
"2404","Nfix","ExcitatoryNeuronsMatureDG",0.610477707402587,NA,NA,NA,"Increase in PTZ"
"2405","Stk39","ExcitatoryNeuronsMatureDG",-0.358686849005974,NA,NA,NA,"Decrease in PTZ"
"2406","Map4k4","ExcitatoryNeuronsMatureDG",0.768125748650349,NA,NA,NA,"Increase in PTZ"
"2407","Sptbn1","ExcitatoryNeuronsMatureDG",0.334072454145075,NA,NA,NA,"Increase in PTZ"
"2408","Gm10419","ExcitatoryNeuronsMatureDG",-0.43289440222312,NA,NA,NA,"Decrease in PTZ"
"2409","Ust","ExcitatoryNeuronsMatureDG",-0.564430730887345,NA,NA,NA,"Decrease in PTZ"
"2410","Eif5","ExcitatoryNeuronsMatureDG",-0.375837304757972,NA,NA,NA,"Decrease in PTZ"
"2411","Arpc2","ExcitatoryNeuronsMatureDG",-0.436164993790333,NA,NA,NA,"Decrease in PTZ"
"2412","Pgrmc1","ExcitatoryNeuronsMatureDG",-0.545034820902968,NA,NA,NA,"Decrease in PTZ"
"2413","Smarca5","ExcitatoryNeuronsMatureDG",-0.598803383813721,NA,NA,NA,"Decrease in PTZ"
"2414","Cdh10","ExcitatoryNeuronsMatureDG",0.352704622857158,NA,NA,NA,"Increase in PTZ"
"2415","Ncam2","ExcitatoryNeuronsMatureDG",0.255950590595877,NA,NA,NA,"Increase in PTZ"
"2416","Znrf1","ExcitatoryNeuronsMatureDG",0.794643531114342,NA,NA,NA,"Increase in PTZ"
"2417","Sbf1","ExcitatoryNeuronsMatureDG",0.685234567530508,NA,NA,NA,"Increase in PTZ"
"2418","Fbxl5","ExcitatoryNeuronsMatureDG",-0.510783971095551,NA,NA,NA,"Decrease in PTZ"
"2419","Plxna4","ExcitatoryNeuronsMatureDG",0.232075606939829,NA,NA,NA,"Increase in PTZ"
"2420","Mnat1","ExcitatoryNeuronsMatureDG",-0.467066785210057,NA,0.52068436690394,NA,"Increase then Baseline"
"2421","Ip6k2","ExcitatoryNeuronsMatureDG",-0.470781683007123,NA,NA,NA,"Decrease in PTZ"
"2422","Hivep2","ExcitatoryNeuronsMatureDG",0.246078009753994,NA,NA,NA,"Increase in PTZ"
"2423","Rab28","ExcitatoryNeuronsMatureDG",-0.270936769754317,NA,NA,NA,"Decrease in PTZ"
"2424","Pam","ExcitatoryNeuronsMatureDG",-0.376107889912654,NA,NA,NA,"Decrease in PTZ"
"2425","Cpne6","ExcitatoryNeuronsMatureDG",-0.382348145502025,NA,NA,NA,"Decrease in PTZ"
"2426","C1qtnf4","ExcitatoryNeuronsMatureDG",-0.434965586790887,NA,NA,NA,"Decrease in PTZ"
"2427","Cacnb2","ExcitatoryNeuronsMatureDG",-0.217955423255289,NA,NA,NA,"Decrease in PTZ"
"2428","Zeb2","ExcitatoryNeuronsMatureDG",0.258603619052832,NA,NA,NA,"Increase in PTZ"
"2429","Garem1","ExcitatoryNeuronsMatureDG",-0.544353313646001,NA,NA,NA,"Decrease in PTZ"
"2430","Tmem59l","ExcitatoryNeuronsMatureDG",-0.46817527259219,NA,NA,NA,"Decrease in PTZ"
"2431","Gpm6a","ExcitatoryNeuronsMatureDG",-0.209283777937057,-0.315274767531142,NA,NA,"Decrease in PTZ"
"2432","Sh3bp5","ExcitatoryNeuronsMatureDG",-0.535182825790817,NA,NA,NA,"Decrease in PTZ"
"2433","Cox16","ExcitatoryNeuronsMatureDG",-0.468584428802,NA,NA,-0.499448951725005,"Late Downregulation"
"2434","Tmem131","ExcitatoryNeuronsMatureDG",-0.359149850966938,NA,NA,NA,"Decrease in PTZ"
"2435","Plxdc2","ExcitatoryNeuronsMatureDG",0.583398034717243,0.405351650386727,NA,NA,"Increase in PTZ"
"2436","Itm2b","ExcitatoryNeuronsMatureDG",-0.296351969382467,NA,NA,NA,"Decrease in PTZ"
"2437","Nebl","ExcitatoryNeuronsMatureDG",-0.287753280792707,NA,NA,NA,"Decrease in PTZ"
"2438","Unc5a","ExcitatoryNeuronsMatureDG",-0.41051201420808,NA,NA,NA,"Decrease in PTZ"
"2439","Nexmif","ExcitatoryNeuronsMatureDG",0.579174224807654,NA,NA,NA,"Increase in PTZ"
"2440","Adamts17","ExcitatoryNeuronsMatureDG",0.556715351945738,0.876498939169135,NA,NA,"Increase in PTZ"
"2441","Slc8a2","ExcitatoryNeuronsMatureDG",-0.41334086402506,NA,NA,NA,"Decrease in PTZ"
"2442","Unc13a","ExcitatoryNeuronsMatureDG",0.659222759061739,NA,NA,NA,"Increase in PTZ"
"2443","Rpl13","ExcitatoryNeuronsMatureDG",-0.530728471777785,NA,NA,NA,"Decrease in PTZ"
"2444","Igsf8","ExcitatoryNeuronsMatureDG",-0.328177106231083,NA,NA,NA,"Decrease in PTZ"
"2445","Kansl1l","ExcitatoryNeuronsMatureDG",-0.344207289000288,NA,NA,NA,"Decrease in PTZ"
"2446","Rnasek","ExcitatoryNeuronsMatureDG",-0.413241408247657,NA,NA,NA,"Decrease in PTZ"
"2447","Fer","ExcitatoryNeuronsMatureDG",-0.410256262566829,NA,NA,-0.341275290974998,"Late Downregulation"
"2448","Nptn","ExcitatoryNeuronsMatureDG",-0.264031847538187,NA,NA,NA,"Decrease in PTZ"
"2449","Ylpm1","ExcitatoryNeuronsMatureDG",-0.23006778395516,NA,NA,NA,"Decrease in PTZ"
"2450","Asic2","ExcitatoryNeuronsMatureDG",0.334855608999969,NA,-0.54110487920329,NA,"Decrease then Baseline"
"2451","Taf1d","ExcitatoryNeuronsMatureDG",0.849963173370542,0.56085807788432,NA,NA,"Increase in PTZ"
"2452","Pcsk1n","ExcitatoryNeuronsMatureDG",-0.316875079930816,NA,NA,NA,"Decrease in PTZ"
"2453","Nisch","ExcitatoryNeuronsMatureDG",0.543472053086204,NA,NA,NA,"Increase in PTZ"
"2454","Syt11","ExcitatoryNeuronsMatureDG",-0.358135552556077,NA,NA,NA,"Decrease in PTZ"
"2455","Prox1","ExcitatoryNeuronsMatureDG",0.333137906393993,NA,NA,NA,"Increase in PTZ"
"2456","Tuba1a","ExcitatoryNeuronsMatureDG",0.377132752971371,-1.36712564972533,-0.793780047358816,0.950478355337887,"Decrease then Reversal"
"2457","Rngtt","ExcitatoryNeuronsMatureDG",-0.419288926653776,NA,NA,NA,"Decrease in PTZ"
"2458","Slc16a11","ExcitatoryNeuronsMatureDG",1.0220632766621,NA,NA,NA,"Increase in PTZ"
"2459","Kdm4c","ExcitatoryNeuronsMatureDG",-0.335065578967454,NA,NA,-0.302700736661233,"Late Downregulation"
"2460","Ppp3cb","ExcitatoryNeuronsMatureDG",-0.28606327705136,NA,NA,NA,"Decrease in PTZ"
"2461","Nol4","ExcitatoryNeuronsMatureDG",0.33726199493561,NA,NA,NA,"Increase in PTZ"
"2462","Slc4a7","ExcitatoryNeuronsMatureDG",-0.347672591014058,NA,NA,NA,"Decrease in PTZ"
"2463","Atl1","ExcitatoryNeuronsMatureDG",-0.444400969679515,NA,NA,NA,"Decrease in PTZ"
"2464","Lrp6","ExcitatoryNeuronsMatureDG",-0.456038913860443,NA,NA,NA,"Decrease in PTZ"
"2465","Zc3h13","ExcitatoryNeuronsMatureDG",-0.449292338832238,NA,NA,NA,"Decrease in PTZ"
"2466","Large1","ExcitatoryNeuronsMatureDG",-0.238015045579959,-0.367362183754649,NA,NA,"Decrease in PTZ"
"2467","Lnpep","ExcitatoryNeuronsMatureDG",-0.462159021724983,NA,NA,NA,"Decrease in PTZ"
"2468","Snhg11","ExcitatoryNeuronsMatureDG",NA,-1.37883815736904,-0.80439991710854,0.56849560866028,"Decrease then Reversal"
"2469","Pcdh7","ExcitatoryNeuronsMatureDG",NA,-2.2863400081521,NA,1.12150439375689,"Late Upregulation"
"2470","Gm47283","ExcitatoryNeuronsMatureDG",NA,-1.74739638257361,-0.872373963941135,1.142674979224,"Decrease then Reversal"
"2471","Actb","ExcitatoryNeuronsMatureDG",NA,-1.36494478747262,-0.709265232309274,NA,"Decrease then Baseline"
"2472","Kcnq5","ExcitatoryNeuronsMatureDG",NA,-0.858603747490986,-0.546857892225769,0.390270125759405,"Decrease then Reversal"
"2473","App","ExcitatoryNeuronsMatureDG",NA,-0.722312356314759,-0.330419217469967,NA,"Decrease then Baseline"
"2474","Actg1","ExcitatoryNeuronsMatureDG",NA,-1.46574133599936,NA,NA,"No change in PTZvsSAL"
"2475","Hsp90ab1","ExcitatoryNeuronsMatureDG",NA,-1.17919917667301,NA,NA,"No change in PTZvsSAL"
"2476","Tubb2a","ExcitatoryNeuronsMatureDG",NA,-1.3984363806026,NA,1.05041429262696,"Late Upregulation"
"2477","Elovl6","ExcitatoryNeuronsMatureDG",NA,1.43963047131749,NA,NA,"No change in PTZvsSAL"
"2478","Sema3c","ExcitatoryNeuronsMatureDG",NA,1.17335933800856,NA,NA,"No change in PTZvsSAL"
"2479","Pabpc1","ExcitatoryNeuronsMatureDG",NA,0.891520645291609,NA,-0.611314510766165,"Late Downregulation"
"2480","Upp2","ExcitatoryNeuronsMatureDG",NA,0.815032941926247,NA,-0.688323273686398,"Late Downregulation"
"2481","mt-Co1","ExcitatoryNeuronsMatureDG",NA,-1.11360766318126,NA,1.24307990471696,"Late Upregulation"
"2482","Gria2","ExcitatoryNeuronsMatureDG",NA,-0.339500322452939,NA,0.266327461977522,"Late Upregulation"
"2483","Ptprr","ExcitatoryNeuronsMatureDG",NA,1.00794497607436,NA,NA,"No change in PTZvsSAL"
"2484","Hspa8","ExcitatoryNeuronsMatureDG",NA,-1.1289219897941,NA,0.868464709708569,"Late Upregulation"
"2485","Klf7","ExcitatoryNeuronsMatureDG",NA,0.731658746460567,NA,NA,"No change in PTZvsSAL"
"2486","Dleu2","ExcitatoryNeuronsMatureDG",NA,0.820765196985742,NA,NA,"No change in PTZvsSAL"
"2487","Asxl3","ExcitatoryNeuronsMatureDG",NA,0.623961638642841,NA,NA,"No change in PTZvsSAL"
"2488","Mpped2","ExcitatoryNeuronsMatureDG",NA,0.632950050770251,NA,NA,"No change in PTZvsSAL"
"2489","Epc1","ExcitatoryNeuronsMatureDG",NA,0.688278597504208,NA,-0.559533890446475,"Late Downregulation"
"2490","Tgfa","ExcitatoryNeuronsMatureDG",NA,1.47585053611538,NA,NA,"No change in PTZvsSAL"
"2491","Bcl9","ExcitatoryNeuronsMatureDG",NA,0.980807167002125,NA,NA,"No change in PTZvsSAL"
"2492","Glra2","ExcitatoryNeuronsMatureDG",NA,0.992911778193331,NA,NA,"No change in PTZvsSAL"
"2493","Jakmip3","ExcitatoryNeuronsMatureDG",NA,0.79792275323357,NA,NA,"No change in PTZvsSAL"
"2494","Car12","ExcitatoryNeuronsMatureDG",NA,0.690228752635553,NA,NA,"No change in PTZvsSAL"
"2495","Oxr1","ExcitatoryNeuronsMatureDG",NA,-0.518318826195584,NA,NA,"No change in PTZvsSAL"
"2496","Kcnk10","ExcitatoryNeuronsMatureDG",NA,0.772426858900928,NA,-0.453007033931746,"Late Downregulation"
"2497","Tubb2b","ExcitatoryNeuronsMatureDG",NA,-1.09875901905728,NA,NA,"No change in PTZvsSAL"
"2498","Kcnq1ot1","ExcitatoryNeuronsMatureDG",NA,0.544666686138351,NA,-0.391532655240203,"Late Downregulation"
"2499","Cntn4","ExcitatoryNeuronsMatureDG",NA,-0.47012025043793,NA,0.103080374907879,"Late Upregulation"
"2500","Cmip","ExcitatoryNeuronsMatureDG",NA,0.57691790490426,NA,NA,"No change in PTZvsSAL"
"2501","Reep1","ExcitatoryNeuronsMatureDG",NA,0.741502029456518,NA,-0.283606447111488,"Late Downregulation"
"2502","Kcnip1","ExcitatoryNeuronsMatureDG",NA,1.04830884993179,NA,NA,"No change in PTZvsSAL"
"2503","Ttc3","ExcitatoryNeuronsMatureDG",NA,-0.543003607378769,NA,0.299542853463722,"Late Upregulation"
"2504","Sncaip","ExcitatoryNeuronsMatureDG",NA,1.01487264162237,NA,NA,"No change in PTZvsSAL"
"2505","0610010F05Rik","ExcitatoryNeuronsMatureDG",NA,0.789931632269078,NA,NA,"No change in PTZvsSAL"
"2506","4930532I03Rik","ExcitatoryNeuronsMatureDG",NA,1.00704776363679,NA,-0.66587653024755,"Late Downregulation"
"2507","Spred2","ExcitatoryNeuronsMatureDG",NA,0.789827142321621,NA,NA,"No change in PTZvsSAL"
"2508","Rab30","ExcitatoryNeuronsMatureDG",NA,0.925308546187071,NA,-0.494850046839254,"Late Downregulation"
"2509","Kcnq3","ExcitatoryNeuronsMatureDG",NA,-0.659332474975326,NA,NA,"No change in PTZvsSAL"
"2510","Mtus2","ExcitatoryNeuronsMatureDG",NA,0.721747290505735,NA,-0.362506234177101,"Late Downregulation"
"2511","Slain1","ExcitatoryNeuronsMatureDG",NA,0.787909738136842,NA,NA,"No change in PTZvsSAL"
"2512","Ctif","ExcitatoryNeuronsMatureDG",NA,0.763175658417737,NA,NA,"No change in PTZvsSAL"
"2513","Raph1","ExcitatoryNeuronsMatureDG",NA,0.547881194561823,NA,NA,"No change in PTZvsSAL"
"2514","Vezt","ExcitatoryNeuronsMatureDG",NA,0.59132882003954,NA,NA,"No change in PTZvsSAL"
"2515","Gm49797","ExcitatoryNeuronsMatureDG",NA,0.742611373363395,NA,-0.44903355210812,"Late Downregulation"
"2516","1700025G04Rik","ExcitatoryNeuronsMatureDG",NA,0.596962673632428,NA,NA,"No change in PTZvsSAL"
"2517","E130307A14Rik","ExcitatoryNeuronsMatureDG",NA,0.633409060856323,NA,-0.417466955888521,"Late Downregulation"
"2518","Pkp4","ExcitatoryNeuronsMatureDG",NA,0.483236097798482,NA,NA,"No change in PTZvsSAL"
"2519","Mbnl1","ExcitatoryNeuronsMatureDG",NA,0.640646433633123,NA,NA,"No change in PTZvsSAL"
"2520","Pde7a","ExcitatoryNeuronsMatureDG",NA,0.734436062605994,NA,NA,"No change in PTZvsSAL"
