"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Stox2",0.00263368959860543,0.247692496070211,0.77,0.694,1,"Stox2","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Pik3r1",0.00276939917912671,-0.809785908826299,0.219,0.261,1,"Pik3r1","Astrocytes","24hrvs1hr_PTZ","Down","Sig"
"Nim1k",0.00277894172141449,0.657774612260969,0.274,0.159,1,"Nim1k","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Tlk2",0.00283594888895457,0.677497298277955,0.343,0.202,1,"Tlk2","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Dag1",0.00289226546261336,-0.700411372782419,0.28,0.356,1,"Dag1","Astrocytes","24hrvs1hr_PTZ","Down","Sig"
"Large1",0.00305302076992998,0.268432308645913,0.54,0.375,1,"Large1","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Wac",0.0030987579510323,-0.580317956045229,0.366,0.399,1,"Wac","Astrocytes","24hrvs1hr_PTZ","Down","Sig"
"Gm49797",0.00312921213947423,0.767628483999938,0.263,0.143,1,"Gm49797","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Myo18a",0.00313121409585962,0.594187852246411,0.36,0.216,1,"Myo18a","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Epb41l2",0.00320986090021669,0.245221406350888,0.374,0.249,1,"Epb41l2","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Usp6nl",0.00326714122265886,0.841470696794868,0.258,0.138,1,"Usp6nl","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Apba1",0.00327892201875456,0.619899986466781,0.31,0.171,1,"Apba1","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Dbi",0.00347920981037234,-0.975917858005718,0.194,0.266,1,"Dbi","Astrocytes","24hrvs1hr_PTZ","Down","Sig"
"Stau2",0.00348753875838519,0.409147929116455,0.36,0.223,1,"Stau2","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Fus",0.00355191842282858,0.430831501192055,0.485,0.328,1,"Fus","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Tspan9",0.00355719174862655,0.310855448208917,0.352,0.228,1,"Tspan9","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Lamp1",0.00359724715398698,-0.95701140859637,0.224,0.285,1,"Lamp1","Astrocytes","24hrvs1hr_PTZ","Down","Sig"
"L3mbtl3",0.00370736138091305,0.629226934659795,0.291,0.169,1,"L3mbtl3","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Rrbp1",0.00381809401708362,0.662493497510142,0.271,0.157,1,"Rrbp1","Astrocytes","24hrvs1hr_PTZ","Up","Sig"
"Pitpnm2",0.00387347368210725,-0.720242484296978,0.197,0.259,1,"Pitpnm2","Astrocytes","24hrvs1hr_PTZ","Down","Sig"
