"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Ap2a2",0.000771773852592058,-0.471993593947054,0.589,0.437,1,"Ap2a2","MGE","24hrvs1hr_SAL","Down","log2FC"
"Dab1",0.000801470125386742,0.0817785369244559,0.774,0.645,1,"Dab1","MGE","24hrvs1hr_SAL","Up","NoChange"
"Pank1",0.000817901148230105,0.811667213698417,0.373,0.131,1,"Pank1","MGE","24hrvs1hr_SAL","Up","log2FC"
"Ralyl",0.000852410191184564,-0.23598876622563,0.756,0.69,1,"Ralyl","MGE","24hrvs1hr_SAL","Down","log2FC"
"Tle4",0.000868785856540678,-0.162702637235173,0.314,0.217,1,"Tle4","MGE","24hrvs1hr_SAL","Down","NoChange"
"Uqcc1",0.000871760562376618,0.589865651104909,0.408,0.157,1,"Uqcc1","MGE","24hrvs1hr_SAL","Up","log2FC"
"Cxxc4",0.000926037804299144,0.634780910620467,0.328,0.129,1,"Cxxc4","MGE","24hrvs1hr_SAL","Up","log2FC"
"Camk2a",0.000934252308621974,0.0332167980046039,0.376,0.219,1,"Camk2a","MGE","24hrvs1hr_SAL","Up","NoChange"
"App",0.000937856494166629,-0.314257216967306,0.882,0.77,1,"App","MGE","24hrvs1hr_SAL","Down","log2FC"
"Kalrn",0.000966188036102085,0.0159248874118934,0.951,0.802,1,"Kalrn","MGE","24hrvs1hr_SAL","Up","NoChange"
"Fars2",0.000973481285265301,-0.439013858292304,0.547,0.424,1,"Fars2","MGE","24hrvs1hr_SAL","Down","log2FC"
"Med23",0.00101382182985877,0.159390136194036,0.415,0.181,1,"Med23","MGE","24hrvs1hr_SAL","Up","NoChange"
"Adamts17",0.00108026454187346,0.492341707565475,0.582,0.335,1,"Adamts17","MGE","24hrvs1hr_SAL","Up","log2FC"
"Celf5",0.00111073258706675,-0.282623477416763,0.54,0.348,1,"Celf5","MGE","24hrvs1hr_SAL","Down","log2FC"
"Sst",0.00112015867057581,-1.35787571679454,0.422,0.482,1,"Sst","MGE","24hrvs1hr_SAL","Down","log2FC"
"Pdzd4",0.00112196413028413,0.550392303999715,0.679,0.34,1,"Pdzd4","MGE","24hrvs1hr_SAL","Up","log2FC"
"Rpgrip1l",0.00117740336494065,0.585567834836653,0.467,0.189,1,"Rpgrip1l","MGE","24hrvs1hr_SAL","Up","log2FC"
"Dgcr8",0.0011876822661168,0.297514566678999,0.334,0.148,1,"Dgcr8","MGE","24hrvs1hr_SAL","Up","log2FC"
"Pcgf6",0.00121840598334075,0.628923720710551,0.307,0.11,1,"Pcgf6","MGE","24hrvs1hr_SAL","Up","log2FC"
"Shisa6",0.00123672426211578,0.171995474543879,0.505,0.424,1,"Shisa6","MGE","24hrvs1hr_SAL","Up","NoChange"
"Eny2",0.00124018135824337,0.613426930082583,0.328,0.116,1,"Eny2","MGE","24hrvs1hr_SAL","Up","log2FC"
"Hs6st2",0.00130889387455355,0.232018749707828,0.286,0.2,1,"Hs6st2","MGE","24hrvs1hr_SAL","Up","log2FC"
