"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Ppme1",2.76240809134502e-09,0.685503159555872,0.421,0.21,6.91900354639188e-05,"Ppme1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Kcnb1",3.66717580118528e-09,0.634785089033648,0.358,0.161,9.18517522922877e-05,"Kcnb1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Specc1",3.71812751744107e-09,1.01726749063454,0.25,0.093,9.31279399293465e-05,"Specc1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Gdpd5",4.02825502633932e-09,1.01492961897336,0.288,0.115,0.000100895703644721,"Gdpd5","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Sipa1l1",4.38356867261769e-09,0.458417618825542,0.781,0.568,0.000109795244543055,"Sipa1l1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Prkcb",4.67834124809945e-09,0.525985603439291,0.899,0.738,0.000117178413241147,"Prkcb","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Pacsin1",5.0270657598188e-09,0.542677163941164,0.531,0.287,0.000125912916086182,"Pacsin1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Plaa",5.06774497297352e-09,0.630121582586835,0.281,0.107,0.000126931808338068,"Plaa","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Bsn",5.31078503960389e-09,0.633635443098675,0.404,0.194,0.000133019232886959,"Bsn","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Ftx",5.84447097276705e-09,0.537041318740332,0.563,0.309,0.000146386464454896,"Ftx","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Ncam1",7.06640831073893e-09,-0.407195928625701,0.912,0.921,0.000176992328959078,"Ncam1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"Dgkg",7.06765037122056e-09,0.906466090598663,0.34,0.158,0.000177023438847961,"Dgkg","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Zmiz1os1",7.25579204102326e-09,0.630837102379564,0.338,0.148,0.00018173582325151,"Zmiz1os1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Plekhg5",7.62312273259086e-09,0.901326533406477,0.286,0.117,0.000190936355083203,"Plekhg5","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Sept8",7.64333586251251e-09,0.587843497633475,0.299,0.117,0.000191442633348351,"Sept8","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Rapgef4",1.01327923204725e-08,0.49108793218217,0.723,0.481,0.000253796049250875,"Rapgef4","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Zer1",1.04509514011014e-08,0.482962648104842,0.365,0.167,0.000261764979743387,"Zer1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Tacc1",1.10631184160763e-08,0.642038837694474,0.291,0.117,0.000277097926967463,"Tacc1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Icam5",1.13677356591844e-08,0.796049359436744,0.288,0.117,0.000284727675055592,"Icam5","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Lmo7",1.18514063698758e-08,0.625301667341806,0.553,0.32,0.00029684217534628,"Lmo7","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
