"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Kalrn",0.0561439997990349,-0.506199606862735,0.294,0.349,1,"Kalrn","OPCs","PTZvsSAL_1hr","Down"
"5730522E02Rik",0.0562880498600322,-0.660218090188835,0.277,0.323,1,"5730522E02Rik","OPCs","PTZvsSAL_1hr","Down"
"Stim2",0.056433487300578,-0.463872110586097,0.246,0.307,1,"Stim2","OPCs","PTZvsSAL_1hr","Down"
"Ccar1",0.0576755646061983,0.321200865406862,0.311,0.219,1,"Ccar1","OPCs","PTZvsSAL_1hr","Up"
"Yeats2",0.0578151800659594,0.261029098342735,0.275,0.188,1,"Yeats2","OPCs","PTZvsSAL_1hr","Up"
"Tjp1",0.059083696420354,0.225617772838043,0.387,0.286,1,"Tjp1","OPCs","PTZvsSAL_1hr","Up"
"Immp2l",0.0591366477544126,0.142137236519538,0.324,0.234,1,"Immp2l","OPCs","PTZvsSAL_1hr","Up"
"4930402H24Rik",0.0592421037030984,0.453116915346438,0.299,0.219,1,"4930402H24Rik","OPCs","PTZvsSAL_1hr","Up"
"Meg3",0.0594514940435487,-0.335290918297595,0.36,0.411,1,"Meg3","OPCs","PTZvsSAL_1hr","Down"
"Macrod2",0.0597656571242604,-0.246126808328325,0.701,0.745,1,"Macrod2","OPCs","PTZvsSAL_1hr","Down"
"Hnrnpu",0.0600408273866393,0.225666077490721,0.321,0.234,1,"Hnrnpu","OPCs","PTZvsSAL_1hr","Up"
"Rock1",0.0603610449223455,0.205495168078854,0.299,0.208,1,"Rock1","OPCs","PTZvsSAL_1hr","Up"
"Wdr33",0.0607817961655117,0.262474708613579,0.343,0.245,1,"Wdr33","OPCs","PTZvsSAL_1hr","Up"
"Nckap5",0.0614219493277054,-0.38701054560905,0.64,0.672,1,"Nckap5","OPCs","PTZvsSAL_1hr","Down"
