"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Adam10",0.02513459259918,-0.458534868489325,0.219,0.284,1,"Adam10","Astrocytes","PTZvsSAL_24hr","Down"
"Pou2f1",0.0251970083245036,-0.338793327031585,0.496,0.56,1,"Pou2f1","Astrocytes","PTZvsSAL_24hr","Down"
"Nup98",0.0253489258141766,-0.476269393561823,0.219,0.282,1,"Nup98","Astrocytes","PTZvsSAL_24hr","Down"
"A230057D06Rik",0.0253650099404942,-0.290752043753595,0.463,0.521,1,"A230057D06Rik","Astrocytes","PTZvsSAL_24hr","Down"
"Apoe",0.0254260208987962,-0.132157401481503,0.942,0.937,1,"Apoe","Astrocytes","PTZvsSAL_24hr","Down"
"Itga6",0.0256379026769583,-0.277224749252094,0.335,0.423,1,"Itga6","Astrocytes","PTZvsSAL_24hr","Down"
"Slc27a1",0.0264742626652524,0.341822131123819,0.443,0.37,1,"Slc27a1","Astrocytes","PTZvsSAL_24hr","Up"
"Med12l",0.0268985374654588,-0.381765964291816,0.38,0.44,1,"Med12l","Astrocytes","PTZvsSAL_24hr","Down"
"Dpp6",0.0269529848427148,0.405085481243174,0.274,0.209,1,"Dpp6","Astrocytes","PTZvsSAL_24hr","Up"
"Ddah1",0.0270471676294428,-0.264143426867273,0.266,0.342,1,"Ddah1","Astrocytes","PTZvsSAL_24hr","Down"
"Sltm",0.0272387883877315,-0.30997233620768,0.296,0.37,1,"Sltm","Astrocytes","PTZvsSAL_24hr","Down"
"Rbfox1",0.0275406648910306,0.446080818741396,0.338,0.274,1,"Rbfox1","Astrocytes","PTZvsSAL_24hr","Up"
"Thoc1",0.0280495662828548,-0.392725749221711,0.227,0.294,1,"Thoc1","Astrocytes","PTZvsSAL_24hr","Down"
"Fgf14",0.0281907140369212,0.375602960405014,0.56,0.53,1,"Fgf14","Astrocytes","PTZvsSAL_24hr","Up"
"Phc3",0.0288173045519217,0.196853618348847,0.255,0.184,1,"Phc3","Astrocytes","PTZvsSAL_24hr","Up"
"Plxna4",0.0298772612790028,0.268164884912821,0.302,0.229,1,"Plxna4","Astrocytes","PTZvsSAL_24hr","Up"
"Nfia",0.0301498280331042,-0.12719970778924,0.953,0.967,1,"Nfia","Astrocytes","PTZvsSAL_24hr","Down"
"Ntm",0.030240150490548,-0.15090276714457,0.911,0.914,1,"Ntm","Astrocytes","PTZvsSAL_24hr","Down"
"Tulp4",0.0304212477512275,0.337465596786126,0.404,0.331,1,"Tulp4","Astrocytes","PTZvsSAL_24hr","Up"
"Synj1",0.0304808561730674,0.458371304955102,0.316,0.254,1,"Synj1","Astrocytes","PTZvsSAL_24hr","Up"
"Arpp21",0.0305915673130191,0.421389921888192,0.296,0.235,1,"Arpp21","Astrocytes","PTZvsSAL_24hr","Up"
"Setbp1",0.0307438537276319,-0.212208146890216,0.69,0.732,1,"Setbp1","Astrocytes","PTZvsSAL_24hr","Down"
"B3galt1",0.0310246655614432,-0.10633999443036,0.892,0.896,1,"B3galt1","Astrocytes","PTZvsSAL_24hr","Down"
"Cdk8",0.0316998943229007,-0.397856487282014,0.23,0.29,1,"Cdk8","Astrocytes","PTZvsSAL_24hr","Down"
"Akap9",0.0318494778357638,-0.373966045680404,0.266,0.329,1,"Akap9","Astrocytes","PTZvsSAL_24hr","Down"
"Dip2b",0.0331358534166968,-0.327450705708451,0.363,0.419,1,"Dip2b","Astrocytes","PTZvsSAL_24hr","Down"
"Aff4",0.0336221121547009,-0.400133031864988,0.316,0.374,1,"Aff4","Astrocytes","PTZvsSAL_24hr","Down"
"Fndc3b",0.0340034833736303,-0.199268538923682,0.385,0.458,1,"Fndc3b","Astrocytes","PTZvsSAL_24hr","Down"
"Strn3",0.0340289508733312,-0.223176518584043,0.532,0.609,1,"Strn3","Astrocytes","PTZvsSAL_24hr","Down"
"Mapk4",0.0340486429157142,-0.394275606498864,0.332,0.387,1,"Mapk4","Astrocytes","PTZvsSAL_24hr","Down"
"2210408I21Rik",0.0353142444666353,-0.3139945711761,0.396,0.456,1,"2210408I21Rik","Astrocytes","PTZvsSAL_24hr","Down"
"Kcnma1",0.035730619879245,0.426710638405922,0.388,0.333,1,"Kcnma1","Astrocytes","PTZvsSAL_24hr","Up"
"Zfp644",0.0370155166664676,0.370420865375347,0.299,0.231,1,"Zfp644","Astrocytes","PTZvsSAL_24hr","Up"
"Ednrb",0.0386632470000045,-0.435184956397193,0.355,0.405,1,"Ednrb","Astrocytes","PTZvsSAL_24hr","Down"
"Glis3",0.0391239626618739,-0.346042327845892,0.46,0.517,1,"Glis3","Astrocytes","PTZvsSAL_24hr","Down"
"Mgll",0.0394766566165532,-0.513382452523308,0.249,0.303,1,"Mgll","Astrocytes","PTZvsSAL_24hr","Down"
"Gng12",0.0399827904602171,-0.401605432586321,0.296,0.352,1,"Gng12","Astrocytes","PTZvsSAL_24hr","Down"
"Cacna1a",0.0400610193348902,0.342316007095425,0.299,0.237,1,"Cacna1a","Astrocytes","PTZvsSAL_24hr","Up"
"Gpm6b",0.0403141884507369,-0.131312253836911,0.878,0.916,1,"Gpm6b","Astrocytes","PTZvsSAL_24hr","Down"
"Vti1a",0.0409510606198574,-0.272514249858457,0.349,0.417,1,"Vti1a","Astrocytes","PTZvsSAL_24hr","Down"
