"","target","source","weight"
"490","Zfp644","Ppp2r2b",0.137034827853254
"491","Kdm4c","Ppp2r2b",0.146774658716337
"492","Snrnp70","Ppp2r2b",0.190762934671448
"493","Pbx1","Csnk1g3",0.212992578767701
"494","Ezh2","Csnk1g3",0.102635847261242
"495","Lcorl","Csnk1g3",0.144017811241824
"496","Zfp644","Csnk1g3",0.141125925006306
"497","Kdm4c","Csnk1g3",0.18068668975057
"498","Snrnp70","Csnk1g3",0.218541147972357
"499","Pbx1","Malat1",0.282852857230297
"500","Ezh2","Malat1",0.0822068534429185
"501","Lcorl","Malat1",0.124056822920798
"502","Zfp644","Malat1",0.121322473325169
"503","Kdm4c","Malat1",0.162441758610784
"504","Snrnp70","Malat1",0.227119234470033
"505","Pbx1","Apba1",0.217003318447433
"506","Ezh2","Apba1",0.100315516654535
"507","Lcorl","Apba1",0.142656490708149
"508","Zfp644","Apba1",0.13553393219448
"509","Kdm4c","Apba1",0.18077864247688
"510","Snrnp70","Apba1",0.223712099518523
"511","Pbx1","Cnnm1",0.212760884835755
"512","Ezh2","Cnnm1",0.0994874587521861
"513","Lcorl","Cnnm1",0.156427780792689
"514","Zfp644","Cnnm1",0.139088033981602
"515","Kdm4c","Cnnm1",0.176659436186999
"516","Snrnp70","Cnnm1",0.215576405450769
"517","Pbx1","Nt5c2",0.225138600956939
"518","Ezh2","Nt5c2",0.100612054971979
"519","Lcorl","Nt5c2",0.147867513342953
"520","Zfp644","Nt5c2",0.128115748215836
"521","Kdm4c","Nt5c2",0.174281624995632
"522","Snrnp70","Nt5c2",0.223984457516662
"523","Pbx1","Gm47283",0.232546134765273
"524","Ezh2","Gm47283",0.0986020929524634
"525","Lcorl","Gm47283",0.148131422315826
"526","Zfp644","Gm47283",0.125003036280817
"527","Kdm4c","Gm47283",0.166262794338063
"528","Snrnp70","Gm47283",0.229454519347557
"529","Pbx1","mt-Nd1",0.220311585657689
"530","Ezh2","mt-Nd1",0.10479949186354
"531","Lcorl","mt-Nd1",0.145321357125617
"532","Zfp644","mt-Nd1",0.13250343372474
"533","Kdm4c","mt-Nd1",0.171548430782958
"534","Snrnp70","mt-Nd1",0.225515700845457
"535","Pbx1","mt-Nd2",0.233798494748808
"536","Ezh2","mt-Nd2",0.102476332236547
"537","Lcorl","mt-Nd2",0.146073303552449
"538","Zfp644","mt-Nd2",0.123752211740309
"539","Kdm4c","mt-Nd2",0.160844565045358
"540","Snrnp70","mt-Nd2",0.233055092676528
"541","Pbx1","mt-Co1",0.21464145161536
"542","Ezh2","mt-Co1",0.103302344990963
"543","Lcorl","mt-Co1",0.147792390696771
"544","Zfp644","mt-Co1",0.134423227507909
"545","Kdm4c","mt-Co1",0.177014651621972
"546","Snrnp70","mt-Co1",0.222825933567026
"547","Pbx1","mt-Co2",0.212954786034178
"548","Ezh2","mt-Co2",0.100232624621265
"549","Lcorl","mt-Co2",0.144023048470631
"550","Zfp644","mt-Co2",0.138838124601956
"551","Kdm4c","mt-Co2",0.176740146303991
"552","Snrnp70","mt-Co2",0.227211269967979
"553","Pbx1","mt-Atp6",0.217873487842076
"554","Ezh2","mt-Atp6",0.107052342847799
"555","Lcorl","mt-Atp6",0.142471756386557
"556","Zfp644","mt-Atp6",0.137468595540805
"557","Kdm4c","mt-Atp6",0.176923289227192
"558","Snrnp70","mt-Atp6",0.21821052815557
"559","Pbx1","mt-Co3",0.205513660209218
"560","Ezh2","mt-Co3",0.0995660904641751
"561","Lcorl","mt-Co3",0.141629740953367
"562","Zfp644","mt-Co3",0.145362142064765
"563","Kdm4c","mt-Co3",0.187927449771329
"564","Snrnp70","mt-Co3",0.220000916537146
"565","Pbx1","mt-Nd4",0.229611811422891
"566","Ezh2","mt-Nd4",0.108212860308151
"567","Lcorl","mt-Nd4",0.147129096060161
"568","Zfp644","mt-Nd4",0.125236834902236
"569","Kdm4c","mt-Nd4",0.167299495071279
"570","Snrnp70","mt-Nd4",0.222509902235283
"571","Pbx1","mt-Cytb",0.219241265088188
"572","Ezh2","mt-Cytb",0.107970261984557
"573","Lcorl","mt-Cytb",0.144267319082368
"574","Zfp644","mt-Cytb",0.128733792283612
"575","Kdm4c","mt-Cytb",0.174871037356938
"576","Snrnp70","mt-Cytb",0.224916324204338
